security_id,timestamp,buy_volume,sell_volume,buy_initiated,sell_initiated,tick_delta,open,high,low,close,delta,inference,open_interest,oi_change,oi_interpretation
449534,15:30,-13.0,2.0,2.5,3.5,-1.0,130883.0,130890.0,130866.0,130890.0,-15.0,Sell Dominant,0.0,0.0,Neutral
449534,15:31,-2.0,10.0,2.5,1.5,1.0,130885.0,130889.0,130885.0,130889.0,-12.0,Buy Dominant,0.0,0.0,Neutral
449534,15:32,-11.0,-15.0,4.5,4.5,0.0,130881.0,130889.0,130881.0,130889.0,4.0,Neutral,0.0,0.0,Neutral
449534,15:33,6.0,6.0,11.0,13.0,-2.0,130899.0,130904.0,130881.0,130881.0,0.0,Sell Dominant,0.0,0.0,Neutral
449534,15:34,2.0,1.0,2.5,0.5,2.0,130905.0,130919.0,130905.0,130919.0,1.0,Buy Dominant,0.0,0.0,Neutral
449534,15:35,1.0,-5.0,15.0,1.0,14.0,130919.0,130940.0,130919.0,130940.0,6.0,Buy Dominant,0.0,0.0,Neutral
449534,15:36,3.0,-6.0,4.5,5.5,-1.0,130949.0,130950.0,130948.0,130950.0,9.0,Sell Dominant,0.0,0.0,Neutral
449534,15:37,-10.0,-20.0,23.5,9.5,14.0,130950.0,130998.0,130950.0,130995.0,10.0,Buy Dominant,0.0,0.0,Neutral
449534,15:38,6.0,-39.0,41.0,27.0,14.0,130995.0,131018.0,130994.0,131000.0,45.0,Buy Dominant,0.0,0.0,Neutral
449534,15:39,-1.0,-6.0,11.5,29.5,-18.0,131005.0,131030.0,130965.0,130977.0,5.0,Sell Dominant,0.0,0.0,Neutral
449534,15:40,-12.0,22.0,17.5,9.5,8.0,131002.0,131002.0,130965.0,130974.0,-34.0,Buy Dominant,0.0,0.0,Neutral
449534,15:41,1.0,-15.0,2.5,2.5,0.0,130966.0,130966.0,130950.0,130960.0,16.0,Neutral,0.0,0.0,Neutral
451666,14:47,13.0,-3.0,2.5,2.5,0.0,193216.0,193250.0,193216.0,193250.0,16.0,Neutral,0.0,0.0,Neutral
451666,14:48,2.0,-2.0,8.5,0.5,8.0,193256.0,193300.0,193256.0,193300.0,4.0,Buy Dominant,0.0,0.0,Neutral
451666,14:49,0.0,11.0,2.5,19.5,-17.0,193296.0,193296.0,193242.0,193242.0,-11.0,Sell Dominant,0.0,0.0,Neutral
451666,14:50,-25.0,-8.0,3.5,18.5,-15.0,193221.0,193231.0,193155.0,193203.0,-17.0,Sell Dominant,0.0,0.0,Neutral
451666,14:51,3.0,-9.0,12.0,2.0,10.0,193236.0,193236.0,193200.0,193200.0,12.0,Buy Dominant,0.0,0.0,Neutral
451666,14:52,-4.0,11.0,2.0,1.0,1.0,193286.0,193286.0,193280.0,193280.0,-15.0,Buy Dominant,0.0,0.0,Neutral
451666,14:53,9.0,5.0,20.0,0.0,20.0,193294.0,193329.0,193294.0,193329.0,4.0,Buy Dominant,0.0,0.0,Neutral
451666,14:54,6.0,1.0,3.0,8.0,-5.0,193300.0,193307.0,193300.0,193307.0,5.0,Sell Dominant,0.0,0.0,Neutral
451666,14:55,6.0,-7.0,19.5,0.5,19.0,193300.0,193363.0,193300.0,193363.0,13.0,Buy Dominant,0.0,0.0,Neutral
451666,14:56,7.0,-7.0,4.5,7.5,-3.0,193283.0,193285.0,193202.0,193285.0,14.0,Sell Dominant,0.0,0.0,Neutral
451666,14:57,6.0,6.0,2.0,3.0,-1.0,193284.0,193284.0,193257.0,193257.0,0.0,Sell Dominant,0.0,0.0,Neutral
451666,14:58,0.0,2.0,1.0,2.0,-1.0,193225.0,193257.0,193225.0,193257.0,-2.0,Sell Dominant,0.0,0.0,Neutral
451666,14:59,0.0,6.0,2.0,22.0,-20.0,193150.0,193194.0,193130.0,193130.0,-6.0,Sell Dominant,0.0,0.0,Neutral
451666,15:00,2.0,-5.0,1.0,8.0,-7.0,193110.0,193140.0,193110.0,193140.0,7.0,Sell Dominant,0.0,0.0,Neutral
451666,15:01,-3.0,-5.0,9.5,2.5,7.0,193199.0,193200.0,193180.0,193180.0,2.0,Buy Dominant,0.0,0.0,Neutral
451666,15:02,0.0,0.0,2.0,1.0,1.0,193180.0,193199.0,193147.0,193147.0,0.0,Buy Dominant,0.0,0.0,Neutral
451666,15:03,10.0,10.0,6.0,2.0,4.0,193218.0,193218.0,193200.0,193200.0,0.0,Buy Dominant,0.0,0.0,Neutral
451666,15:04,15.0,-11.0,3.5,11.5,-8.0,193083.0,193237.0,193083.0,193191.0,26.0,Sell Dominant,0.0,0.0,Neutral
451666,15:05,4.0,0.0,1.0,0.0,1.0,193220.0,193220.0,193220.0,193220.0,4.0,Buy Dominant,0.0,0.0,Neutral
451666,15:06,-2.0,6.0,0.0,2.0,-2.0,193140.0,193140.0,193140.0,193140.0,-8.0,Sell Dominant,0.0,0.0,Neutral
451666,15:07,1.0,2.0,3.0,1.0,2.0,193200.0,193219.0,193185.0,193185.0,-1.0,Buy Dominant,0.0,0.0,Neutral
451666,15:08,5.0,8.0,2.5,0.5,2.0,193243.0,193251.0,193243.0,193251.0,-3.0,Buy Dominant,0.0,0.0,Neutral
451666,15:09,-1.0,-7.0,2.5,6.5,-4.0,193217.0,193217.0,193190.0,193190.0,6.0,Sell Dominant,0.0,0.0,Neutral
451666,15:10,7.0,11.0,0.5,1.5,-1.0,193229.0,193229.0,193127.0,193127.0,-4.0,Sell Dominant,0.0,0.0,Neutral
451666,15:11,-3.0,11.0,2.5,2.5,0.0,193127.0,193170.0,193100.0,193170.0,-14.0,Neutral,0.0,0.0,Neutral
451666,15:12,-1.0,10.0,5.0,6.0,-1.0,193118.0,193118.0,193070.0,193081.0,-11.0,Sell Dominant,0.0,0.0,Neutral
451666,15:13,9.0,2.0,4.5,2.5,2.0,193058.0,193082.0,193058.0,193082.0,7.0,Buy Dominant,0.0,0.0,Neutral
451666,15:14,-1.0,2.0,1.5,1.5,0.0,193066.0,193066.0,193061.0,193061.0,-3.0,Neutral,0.0,0.0,Neutral
451666,15:15,-21.0,16.0,9.0,1.0,8.0,193200.0,193200.0,193141.0,193141.0,-37.0,Buy Dominant,0.0,0.0,Neutral
451666,15:17,12.0,3.0,19.0,9.0,10.0,193115.0,193200.0,193115.0,193140.0,9.0,Buy Dominant,0.0,0.0,Neutral
451666,15:18,-1.0,5.0,1.5,17.5,-16.0,193105.0,193147.0,193104.0,193104.0,-6.0,Sell Dominant,0.0,0.0,Neutral
451666,15:20,-41.0,14.0,42.0,66.0,-24.0,193150.0,193156.0,192750.0,192750.0,-55.0,Sell Dominant,0.0,0.0,Neutral
451666,15:21,-11.0,1.0,16.0,2.0,14.0,192885.0,192964.0,192885.0,192945.0,-12.0,Buy Dominant,0.0,0.0,Neutral
451666,15:22,16.0,1.0,3.5,3.5,0.0,192960.0,192964.0,192959.0,192964.0,15.0,Neutral,0.0,0.0,Neutral
451666,15:23,-14.0,-4.0,6.5,6.5,0.0,192950.0,193026.0,192950.0,193026.0,-10.0,Neutral,0.0,0.0,Neutral
451666,15:24,-5.0,-10.0,2.0,16.0,-14.0,192896.0,192984.0,192896.0,192930.0,5.0,Sell Dominant,0.0,0.0,Neutral
451666,15:25,3.0,-1.0,7.5,3.5,4.0,193013.0,193013.0,192980.0,193013.0,4.0,Buy Dominant,0.0,0.0,Neutral
451666,15:26,28.0,14.0,4.0,2.0,2.0,193028.0,193042.0,193017.0,193035.0,14.0,Buy Dominant,0.0,0.0,Neutral
451666,15:27,-6.0,8.0,16.5,1.5,15.0,193062.0,193090.0,193045.0,193045.0,-14.0,Buy Dominant,0.0,0.0,Neutral
451666,15:28,8.0,0.0,15.0,0.0,15.0,193095.0,193095.0,193095.0,193095.0,8.0,Buy Dominant,0.0,0.0,Neutral
451666,15:29,-2.0,-2.0,2.0,5.0,-3.0,193043.0,193096.0,193043.0,193043.0,0.0,Sell Dominant,0.0,0.0,Neutral
451666,15:30,-18.0,-20.0,32.0,5.0,27.0,193100.0,193100.0,193050.0,193050.0,2.0,Buy Dominant,0.0,0.0,Neutral
451666,15:31,5.0,-8.0,3.0,12.0,-9.0,193069.0,193142.0,193063.0,193082.0,13.0,Sell Dominant,0.0,0.0,Neutral
451666,15:32,11.0,-20.0,15.5,10.5,5.0,193150.0,193247.0,193150.0,193225.0,31.0,Buy Dominant,0.0,0.0,Neutral
451666,15:33,-2.0,20.0,3.5,2.5,1.0,193225.0,193250.0,193186.0,193186.0,-22.0,Buy Dominant,0.0,0.0,Neutral
451666,15:34,9.0,-20.0,5.0,8.0,-3.0,193186.0,193186.0,193123.0,193123.0,29.0,Sell Dominant,0.0,0.0,Neutral
451666,15:35,-5.0,-26.0,13.5,11.5,2.0,193200.0,193275.0,193200.0,193275.0,21.0,Buy Dominant,0.0,0.0,Neutral
451666,15:36,-8.0,-8.0,31.5,13.5,18.0,193298.0,193399.0,193256.0,193399.0,0.0,Buy Dominant,0.0,0.0,Neutral
451666,15:37,21.0,-42.0,78.0,20.0,58.0,193399.0,193719.0,193399.0,193688.0,63.0,Buy Dominant,0.0,0.0,Neutral
451666,15:38,-21.0,-36.0,59.0,26.0,33.0,193718.0,193795.0,193672.0,193795.0,15.0,Buy Dominant,0.0,0.0,Neutral
451666,15:39,25.0,13.0,55.0,44.0,11.0,193795.0,193889.0,193750.0,193750.0,12.0,Buy Dominant,0.0,0.0,Neutral
451666,15:40,-7.0,17.0,17.0,21.0,-4.0,193734.0,193792.0,193650.0,193658.0,-24.0,Sell Dominant,0.0,0.0,Neutral
451666,15:41,23.0,-11.0,3.5,16.5,-13.0,193658.0,193658.0,193598.0,193600.0,34.0,Sell Dominant,0.0,0.0,Neutral
451669,14:47,32.0,12.0,8.0,7.0,1.0,193636.0,193696.0,193636.0,193650.0,20.0,Buy Dominant,0.0,0.0,Neutral
451669,14:48,-1.0,-12.0,6.5,7.5,-1.0,193639.0,193685.0,193639.0,193685.0,11.0,Sell Dominant,0.0,0.0,Neutral
451669,14:49,19.0,2.0,3.0,56.0,-53.0,193684.0,193687.0,193625.0,193687.0,17.0,Sell Dominant,0.0,0.0,Neutral
451669,14:50,24.0,11.0,1.0,27.0,-26.0,193580.0,193624.0,193580.0,193624.0,13.0,Sell Dominant,0.0,0.0,Neutral
451669,14:51,6.0,-4.0,1.0,3.0,-2.0,193614.0,193625.0,193614.0,193625.0,10.0,Sell Dominant,0.0,0.0,Neutral
451669,14:52,-12.0,-1.0,9.5,0.5,9.0,193666.0,193679.0,193665.0,193679.0,-11.0,Buy Dominant,0.0,0.0,Neutral
451669,14:53,-14.0,7.0,12.5,3.5,9.0,193684.0,193699.0,193670.0,193670.0,-21.0,Buy Dominant,0.0,0.0,Neutral
451669,14:54,-7.0,76.0,18.5,29.5,-11.0,193704.0,193710.0,193670.0,193685.0,-83.0,Sell Dominant,0.0,0.0,Neutral
451669,14:55,21.0,-5.0,2.0,25.0,-23.0,193700.0,193727.0,193668.0,193710.0,26.0,Sell Dominant,0.0,0.0,Neutral
451669,14:56,9.0,31.0,17.0,27.0,-10.0,193642.0,193667.0,193642.0,193653.0,-22.0,Sell Dominant,0.0,0.0,Neutral
451669,14:57,7.0,-22.0,1.0,4.0,-3.0,193653.0,193653.0,193637.0,193637.0,29.0,Sell Dominant,0.0,0.0,Neutral
451669,14:58,-15.0,39.0,1.0,10.0,-9.0,193621.0,193656.0,193618.0,193618.0,-54.0,Sell Dominant,0.0,0.0,Neutral
451669,14:59,-12.0,-5.0,5.0,32.0,-27.0,193533.0,193536.0,193501.0,193501.0,-7.0,Sell Dominant,0.0,0.0,Neutral
451669,15:00,41.0,-16.0,21.5,2.5,19.0,193526.0,193550.0,193526.0,193545.0,57.0,Buy Dominant,0.0,0.0,Neutral
451669,15:01,-15.0,16.0,17.0,2.0,15.0,193601.0,193601.0,193582.0,193582.0,-31.0,Buy Dominant,0.0,0.0,Neutral
451669,15:02,-16.0,12.0,0.5,20.5,-20.0,193574.0,193574.0,193526.0,193567.0,-28.0,Sell Dominant,0.0,0.0,Neutral
451669,15:03,-1.0,-1.0,1.0,20.0,-19.0,193561.0,193575.0,193561.0,193575.0,0.0,Sell Dominant,0.0,0.0,Neutral
451669,15:04,-3.0,12.0,1.0,6.0,-5.0,193562.0,193562.0,193531.0,193531.0,-15.0,Sell Dominant,0.0,0.0,Neutral
451669,15:05,-6.0,3.0,5.5,3.5,2.0,193546.0,193546.0,193526.0,193526.0,-9.0,Buy Dominant,0.0,0.0,Neutral
451669,15:06,1.0,9.0,3.0,13.0,-10.0,193501.0,193538.0,193501.0,193505.0,-8.0,Sell Dominant,0.0,0.0,Neutral
451669,15:07,7.0,-13.0,20.0,5.0,15.0,193581.0,193600.0,193581.0,193595.0,20.0,Buy Dominant,0.0,0.0,Neutral
451669,15:08,-8.0,-1.0,38.0,4.0,34.0,193644.0,193665.0,193630.0,193665.0,-7.0,Buy Dominant,0.0,0.0,Neutral
451669,15:09,7.0,-18.0,0.0,17.0,-17.0,193561.0,193561.0,193561.0,193561.0,25.0,Sell Dominant,0.0,0.0,Neutral
451669,15:10,-15.0,29.0,3.5,21.5,-18.0,193622.0,193622.0,193550.0,193550.0,-44.0,Sell Dominant,0.0,0.0,Neutral
451669,15:11,9.0,-12.0,10.5,15.5,-5.0,193547.0,193569.0,193505.0,193569.0,21.0,Sell Dominant,0.0,0.0,Neutral
451669,15:12,-9.0,-14.0,11.5,28.5,-17.0,193525.0,193525.0,193500.0,193513.0,5.0,Sell Dominant,0.0,0.0,Neutral
451669,15:13,-27.0,-15.0,5.0,33.0,-28.0,193500.0,193525.0,193465.0,193465.0,-12.0,Sell Dominant,0.0,0.0,Neutral
451669,15:14,5.0,9.0,9.5,7.5,2.0,193468.0,193500.0,193447.0,193500.0,-4.0,Buy Dominant,0.0,0.0,Neutral
451669,15:15,5.0,30.0,33.0,1.0,32.0,193581.0,193581.0,193514.0,193514.0,-25.0,Buy Dominant,0.0,0.0,Neutral
451669,15:16,6.0,9.0,18.0,5.0,13.0,193530.0,193530.0,193482.0,193485.0,-3.0,Buy Dominant,0.0,0.0,Neutral
451669,15:17,-12.0,-22.0,29.5,3.5,26.0,193530.0,193590.0,193530.0,193580.0,10.0,Buy Dominant,0.0,0.0,Neutral
451669,15:18,11.0,3.0,0.5,22.5,-22.0,193545.0,193545.0,193521.0,193521.0,8.0,Sell Dominant,0.0,0.0,Neutral
451669,15:19,3.0,21.0,15.0,2.0,13.0,193502.0,193542.0,193502.0,193542.0,-18.0,Buy Dominant,0.0,0.0,Neutral
451669,15:20,-89.0,66.0,24.5,112.5,-88.0,193530.0,193547.0,193256.0,193256.0,-155.0,Sell Dominant,0.0,0.0,Neutral
451669,15:21,54.0,-44.0,29.5,63.5,-34.0,193259.0,193354.0,193231.0,193354.0,98.0,Sell Dominant,0.0,0.0,Neutral
451669,15:22,9.0,0.0,5.0,26.0,-21.0,193350.0,193392.0,193322.0,193322.0,9.0,Sell Dominant,0.0,0.0,Neutral
451669,15:23,-9.0,9.0,11.5,13.5,-2.0,193349.0,193429.0,193349.0,193392.0,-18.0,Sell Dominant,0.0,0.0,Neutral
451669,15:24,8.0,-14.0,5.0,40.0,-35.0,193300.0,193332.0,193300.0,193327.0,22.0,Sell Dominant,0.0,0.0,Neutral
451669,15:25,8.0,-24.0,5.5,11.5,-6.0,193320.0,193400.0,193320.0,193400.0,32.0,Sell Dominant,0.0,0.0,Neutral
451669,15:26,-4.0,7.0,26.0,7.0,19.0,193425.0,193439.0,193400.0,193400.0,-11.0,Buy Dominant,0.0,0.0,Neutral
451669,15:27,11.0,-3.0,65.0,0.0,65.0,193444.0,193467.0,193444.0,193467.0,14.0,Buy Dominant,0.0,0.0,Neutral
451669,15:28,11.0,0.0,6.0,14.0,-8.0,193450.0,193457.0,193428.0,193428.0,11.0,Sell Dominant,0.0,0.0,Neutral
451669,15:29,-13.0,13.0,29.0,6.0,23.0,193478.0,193500.0,193462.0,193487.0,-26.0,Buy Dominant,0.0,0.0,Neutral
451669,15:30,-39.0,15.0,29.0,21.0,8.0,193505.0,193513.0,193426.0,193458.0,-54.0,Buy Dominant,0.0,0.0,Neutral
451669,15:31,47.0,-4.0,12.0,11.0,1.0,193459.0,193543.0,193453.0,193495.0,51.0,Buy Dominant,0.0,0.0,Neutral
451669,15:32,-4.0,-28.0,37.0,14.0,23.0,193500.0,193649.0,193500.0,193623.0,24.0,Buy Dominant,0.0,0.0,Neutral
451669,15:33,9.0,-10.0,18.0,17.0,1.0,193600.0,193650.0,193600.0,193644.0,19.0,Buy Dominant,0.0,0.0,Neutral
451669,15:34,-43.0,14.0,11.5,47.5,-36.0,193609.0,193610.0,193542.0,193542.0,-57.0,Sell Dominant,0.0,0.0,Neutral
451669,15:35,10.0,-7.0,11.0,16.0,-5.0,193546.0,193644.0,193546.0,193611.0,17.0,Sell Dominant,0.0,0.0,Neutral
451669,15:36,-10.0,-50.0,73.0,31.0,42.0,193609.0,193795.0,193609.0,193793.0,40.0,Buy Dominant,0.0,0.0,Neutral
451669,15:37,68.0,-359.0,583.5,236.5,347.0,193754.0,194121.0,193754.0,194075.0,427.0,Buy Dominant,0.0,0.0,Neutral
451669,15:38,10.0,-71.0,130.0,97.0,33.0,194094.0,194200.0,194081.0,194178.0,81.0,Buy Dominant,0.0,0.0,Neutral
451669,15:39,-31.0,6.0,160.5,119.5,41.0,194200.0,194275.0,194146.0,194160.0,-37.0,Buy Dominant,0.0,0.0,Neutral
451669,15:40,-71.0,67.0,94.0,104.0,-10.0,194165.0,194189.0,194001.0,194018.0,-138.0,Sell Dominant,0.0,0.0,Neutral
451669,15:41,58.0,-73.0,54.0,67.0,-13.0,194023.0,194032.0,193936.0,193987.0,131.0,Sell Dominant,0.0,0.0,Neutral
454818,14:45,2.0,-1.0,0.0,0.0,0.0,133050.0,133050.0,133050.0,133050.0,3.0,Neutral,0.0,0.0,Neutral
454818,14:48,-9.0,-4.0,1.0,0.0,1.0,133082.0,133082.0,133082.0,133082.0,-5.0,Buy Dominant,0.0,0.0,Neutral
454818,14:50,8.0,-9.0,1.0,0.0,1.0,133132.0,133132.0,133132.0,133132.0,17.0,Buy Dominant,0.0,0.0,Neutral
454818,14:58,11.0,-16.0,1.0,0.0,1.0,133159.0,133159.0,133159.0,133159.0,27.0,Buy Dominant,0.0,0.0,Neutral
454818,15:14,-21.0,-30.0,5.0,0.0,5.0,133199.0,133199.0,133199.0,133199.0,9.0,Buy Dominant,0.0,0.0,Neutral
454818,15:34,6.0,-4.0,1.0,0.0,1.0,133288.0,133288.0,133288.0,133288.0,10.0,Buy Dominant,0.0,0.0,Neutral
454818,15:37,0.0,-1.0,6.0,0.0,6.0,133299.0,133316.0,133299.0,133316.0,1.0,Buy Dominant,0.0,0.0,Neutral
454818,15:38,-2.0,1.0,2.0,1.0,1.0,133338.0,133338.0,133330.0,133330.0,-3.0,Buy Dominant,0.0,0.0,Neutral
454818,15:39,-3.0,11.0,5.0,0.0,5.0,133371.0,133371.0,133371.0,133371.0,-14.0,Buy Dominant,0.0,0.0,Neutral
457532,14:44,4.0,-1.0,0.0,0.0,0.0,195700.0,195700.0,195700.0,195700.0,5.0,Neutral,0.0,0.0,Neutral
457532,14:48,11.0,-5.0,0.0,1.0,-1.0,195692.0,195692.0,195692.0,195692.0,16.0,Sell Dominant,0.0,0.0,Neutral
457532,14:50,-24.0,39.0,5.0,10.0,-5.0,195567.0,195567.0,195567.0,195567.0,-63.0,Sell Dominant,0.0,0.0,Neutral
457532,14:54,2.0,5.0,0.0,0.0,0.0,195744.0,195744.0,195744.0,195744.0,-3.0,Neutral,0.0,0.0,Neutral
457532,14:55,-32.0,6.0,0.0,1.0,-1.0,195723.0,195723.0,195723.0,195723.0,-38.0,Sell Dominant,0.0,0.0,Neutral
457532,14:56,49.0,-11.0,17.5,8.5,9.0,195680.0,195822.0,195680.0,195822.0,60.0,Buy Dominant,0.0,0.0,Neutral
457532,14:57,-5.0,-23.0,0.5,0.5,0.0,195750.0,195750.0,195750.0,195750.0,18.0,Neutral,0.0,0.0,Neutral
457532,15:00,1.0,-1.0,0.0,0.0,0.0,195608.0,195608.0,195608.0,195608.0,2.0,Neutral,0.0,0.0,Neutral
457532,15:01,-23.0,30.0,3.0,0.0,3.0,195668.0,195681.0,195668.0,195681.0,-53.0,Buy Dominant,0.0,0.0,Neutral
457532,15:02,0.0,0.0,0.0,1.0,-1.0,195598.0,195598.0,195598.0,195598.0,0.0,Sell Dominant,0.0,0.0,Neutral
457532,15:04,-45.0,33.0,1.0,0.0,1.0,195602.0,195602.0,195602.0,195602.0,-78.0,Buy Dominant,0.0,0.0,Neutral
457532,15:06,-27.0,4.0,0.5,0.5,0.0,195602.0,195602.0,195602.0,195602.0,-31.0,Neutral,0.0,0.0,Neutral
457532,15:14,13.0,-4.0,4.0,0.0,4.0,195607.0,195607.0,195607.0,195607.0,17.0,Buy Dominant,0.0,0.0,Neutral
457532,15:17,-21.0,19.0,4.0,0.0,4.0,195659.0,195659.0,195659.0,195659.0,-40.0,Buy Dominant,0.0,0.0,Neutral
457532,15:19,7.0,5.0,0.0,1.0,-1.0,195581.0,195581.0,195581.0,195581.0,2.0,Sell Dominant,0.0,0.0,Neutral
457532,15:20,10.0,-21.0,2.0,3.0,-1.0,195500.0,195500.0,195371.0,195371.0,31.0,Sell Dominant,0.0,0.0,Neutral
457532,15:21,15.0,-1.0,0.5,0.5,0.0,195371.0,195371.0,195371.0,195371.0,16.0,Neutral,0.0,0.0,Neutral
